lat,lon,island,name,address,type,year_open
619386.0096,2354847.346,Oahu,"PRICE REDUCED! Luxury condo with 2 Master Suites, panoramic ocean views!",1330 Ala Moana  Boulevard,INDIVIDUAL VACATION UNIT,
741021.1372,2320138.727,Maui,Noelani Sooo close to the water! End Unit!,4095 Lower Honoapiilani Road,INDIVIDUAL VACATION UNIT,1976
829189.4762,2208626.816,Hawaii,Serenity and Quiet Sophistication at Kulalani! Special Introductory Rates!,68-1118 North Kaniku Drive,INDIVIDUAL VACATION UNIT,2007
450071.271,2457801.085,Kauai,North Shore Hideaway - AS SEEN ON HGTV!,5121 Kapiolani Loop,INDIVIDUAL VACATION UNIT,
450744.3139,2458143.834,Kauai,"Ocean Cliffs Home: Oceanfront, a/c, close to beach, upscale neighborhood",3581 Kaweonui Road,INDIVIDUAL VACATION UNIT,
603573.603,2400527.182,Oahu,Kekoa ** Available for 30 night rental. Please call,57-091 Kamehameha Highway,INDIVIDUAL VACATION UNIT,1972
621630.6061,2353607.701,Oahu,Marine Surf Waikiki,364 Seaside Avenue,INDIVIDUAL VACATION UNIT,1968
818906.0285,2172520.243,Hawaii,Ohai House - Ocean view with Private Salt Water Pool - 4 Bedroom 4 Bath,76-831 Kueni Place,INDIVIDUAL VACATION UNIT,
819262.9178,2170583.321,Hawaii,Ono Hale: Gorgeous Home with pool $229 nightly special all of September/Octbr,77-6481 Ono Road,INDIVIDUAL VACATION UNIT,
815995.8908,2182415.8,Hawaii,Million Dollar O'Oma Plantation! Large Custom Home,73-1425 Kukuna Street,INDIVIDUAL VACATION UNIT,
620694.6472,2354113.338,Oahu,Palms 219,1850 Ala Moana Boulevard,INDIVIDUAL VACATION UNIT,1968
450708.2686,2457770.865,Kauai,Paradise Pool Home: Your Tropical Hawaiian Oasis!,4882 Akai Place,INDIVIDUAL VACATION UNIT,
830812.7547,2211541.368,Hawaii,"Beach Front 4 bedroom in Puako, Big Island of Hawaii",69-1644 Puako Beach Drive,INDIVIDUAL VACATION UNIT,
831290.7227,2211492.764,Hawaii,Oceanfront and exclusive 6 bedroom Estate near Mauna Kea Beach,69-1566 Puako Beach Drive,INDIVIDUAL VACATION UNIT,
449859.7967,2457980.09,Kauai,Heavenly OceanFront Honua Kai Luxury 1BR NEW!,3835 Punahele Road,INDIVIDUAL VACATION UNIT,
450702.4293,2458155.342,Kauai,Pu'uwai Hale: Spacious home w/Bali Hai Sunsets and panoramic ocean views!,3564 Kaweonui Road,INDIVIDUAL VACATION UNIT,
621270.5632,2353594.856,Oahu,"Heart of Waikiki! Modern 2 bedrooms, 1 bath - just a short walk to the beach!",255 Beach Walk,INDIVIDUAL VACATION UNIT,1961
622565.8346,2351169.756,Oahu,"MESMERIZING Oceanfront Views; Impressive 2 Bedroom, 2 Bath with Washlets!",3065 Kalakaua Avenue,INDIVIDUAL VACATION UNIT,
454306.8694,2419166.967,Kauai,Shaka Hale is steps to Shipwrecks Beach and Poipu Kai Resort amenities,1667 Keleka Road,INDIVIDUAL VACATION UNIT,
765561.1341,2294173.683,Maui,SM224 Ocean View,2075 South Kihei Road,INDIVIDUAL VACATION UNIT,1976
818749.3417,2165983.507,Hawaii,"Spacious Serenity- 2 master suites, loft with twin beds, views of Keauhou Bay",78-7106 Kamehameha III Road,INDIVIDUAL VACATION UNIT,
827125.8296,2207571.535,Hawaii,FALL SPECIAL 5TH NIGHT FREE-Ocean front overlooking Signature Hole!,68-1050 Mauna Lani Point Drive,INDIVIDUAL VACATION UNIT,1991
818139.8875,2168106.51,Hawaii,Turtle Rock - Ocean Front Cottage with pool,78-6658 Alii Drive,INDIVIDUAL VACATION UNIT,
741363.0458,2320743.318,Maui,Perfect Studio on 11th Floor with Amazing View!!,4327 Lower Honoapiilani Road,INDIVIDUAL VACATION UNIT,1973
826555.2652,2206232.942,Hawaii,"Kila Kila House - 3 bed, 2 bath in Waikoloa Village with Amazing Views",Waikoloa Beach Drive,INDIVIDUAL VACATION UNIT,1988
466894.866,2439652.465,Kauai,***Top Floor Mountain and sunset VALUE with NEW owner & great DISCOUNTS!!,4-820 Kuhio Highway,INDIVIDUAL VACATION UNIT,2006
817754.5801,2169352.953,Hawaii,"Ocean Views from 2 Bed, 2 Bath across the street from White Sands Beach!",77-6469 Alii Drive,INDIVIDUAL VACATION UNIT,1976
622105.3568,2353243.6,Oahu,Waikiki Park Heights,2440 Kuhio Ave,CONDOMINIUM HOTEL,1973
740920.2909,2319779.452,Maui,Polynesian Shores (Estimate),3975 Lower Honoapiilani Road,CONDOMINIUM HOTEL,1973
848506.2948,2217280.737,Hawaii,Waimea Country Lodge (Estimate),65-1210 Lindsey Road,HOTEL,1976
622252.7428,2352701.716,Oahu,Waikiki Grand Hotel (Estimate),134 Kapahulu Avenue,CONDOMINIUM HOTEL,1963
621107.8185,2353481.452,Oahu,Waikiki Shore (Estimate),2161 Kalia Road,CONDOMINIUM HOTEL,1960
453733.6383,2418638.466,Kauai,Poipu Shores Resort (Estimate),1775 Pee Road,CONDOMINIUM HOTEL,1976
740571.1623,2318740.994,Maui,Paki Maui (Estimate),3615 Lower Honoapiilani Road,CONDOMINIUM HOTEL,1976
725548.3166,2330578.045,Molokai,Molokai Shores (Estimate),"Kamehameha Highway, Star Route",CONDOMINIUM HOTEL,1977
466854.6752,2439607.964,Kauai,The ISO (Estimate),4-796 Kuhio Highway,HOTEL,1973
453932.7844,2418525.721,Kauai,Makahuena at Poipu (Estimate),1661 Pee Road,CONDOMINIUM HOTEL,1997
815905.1038,2173257.118,Hawaii,Kona Reef Hotel (Estimate),75-5888 Alii Drive,CONDOMINIUM HOTEL,1981
815905.1038,2173257.118,Hawaii,Kona Reef Hotel (Estimate),75-5888 Alii Drive,TIMESHARE,1981
817138.1058,2170874.102,Hawaii,Kona Bali Kai (Estimate),76-6246 Alii Drive,INDIVIDUAL VACATION UNIT,1969
466979.805,2439769.15,Kauai,Kauai Kailani I & II (Estimate),4-856 Kuhio Highway,CONDOMINIUM HOTEL,1969
465155.451,2436731.083,Kauai,Kaha Lani Resort (Estimate),4460 Nehe Road,CONDOMINIUM HOTEL,1977
912427.5946,2186127.008,Hawaii,Hilo Hawaiian Hotel (Estimate),71 Banyan Drive,HOTEL,1975
826476.1042,2206270.258,Hawaii,Halii Kai at Waikoloa (Estimate),69-1033 Nawahine Place,CONDOMINIUM HOTEL,2007
622077.1465,2353318.608,Oahu,Waikiki Sky Tower,2410 Cleghorn Street,INDIVIDUAL VACATION UNIT,1978
622077.1465,2353318.608,Oahu,Royal Aloha Vacation Club Waikiki Sky Tower,2410 Cleghorn Street,TIMESHARE,1978
622261.2037,2353028.296,Oahu,Sweetwater Waikiki Condoshare (Waikiki Banyan),201 Ohua Avenue,TIMESHARE,1979
622261.2037,2353028.296,Oahu,Hawaiian Sun Holidays (Waikiki Banyan),201 Ohua Avenue,TIMESHARE,1979
622261.2037,2353028.296,Oahu,Waikiki Banyan (Estimate),201 Ohua Avenue,INDIVIDUAL VACATION UNIT,1979
621643.9131,2353649.005,Oahu,Royal Kuhio,2240 Kuhio Avenue,TIMESHARE,1978
622001.617,2353590.732,Oahu,Fairway Villa,2345 Ala Wai Boulevard,TIMESHARE,1974
622001.617,2353590.732,Oahu,Fairway Villa,2345 Ala Wai Boulevard,INDIVIDUAL VACATION UNIT,1974
620550.319,2354162.618,Oahu,Discovery Bay (Estimate),1778 Ala Moana Boulevard,INDIVIDUAL VACATION UNIT,
622487.8705,2352932.233,Oahu,Diamond Head Vista (Estimate),2600 Pualani Way,INDIVIDUAL VACATION UNIT,
622380.8902,2351651.657,Oahu,Colony Surf (Estimate),2895 Kalakaua Avenue,INDIVIDUAL VACATION UNIT,
621601.2132,2353821.887,Oahu,Aloha Towers,430 Lewers Street,INDIVIDUAL VACATION UNIT,
621639.136,2353808.828,Oahu,Royal Aloha Vacation Club Aloha Towers,2215 Aloha Drive,TIMESHARE,1976
741366.7707,2320590.143,Maui,Sands of Kahana,4299 Lower Honoapiilani Road,TIMESHARE,1982
742789.3351,2323537.704,Maui,Gardens at West Maui,5500 Lower Honopiilani Road,TIMESHARE,1990
764544.4437,2298778.908,Maui,Maui Beach Vacation Club,515 South Kihei Road,TIMESHARE,1989
765992.8951,2292828.041,Maui,Maui Banyan Vacation Club,2575 South Kihei Road,TIMESHARE,1990
815743.1298,2174061.988,Hawaii,Kona Islander Inn,75-5776 Kuakini Highway,TIMESHARE,1969
741164.5514,2320415.805,Maui,Kahana Villa Maui,4242 Lower Honoapiilani Road,TIMESHARE,1980
741196.0875,2320463.524,Maui,Kahana Beach Resort,4221 Lower Honoapiilani Road,TIMESHARE,1980
740773.8625,2319270.447,Maui,Hono Koa Resort,3801 Lower Honoapiilani Road,TIMESHARE,1987
764100.1801,2300105.058,Maui,Kihei Beach Condominium,36 South Kihei Road,INDIVIDUAL VACATION UNIT,1973
765873.7905,2293370.071,Maui,Kamaole Beach Club,2381 South Kihei Road,TIMESHARE,1983
766123.2928,2292223.658,Maui,Hale Kamaole,2737 South Kihei Road,INDIVIDUAL VACATION UNIT,1973
759514.3244,2301543.204,Maui,Maalaea Banyans,190 Hauoli Street,INDIVIDUAL VACATION UNIT,1978
741363.0458,2320743.318,Maui,Valley Isle Resort (Estimate),4327 Lower Honoapiilani Road,TIMESHARE,1973
742492.2016,2323021.846,Maui,Napili Point Phase I,5295 Lower Honoapiilani Road,CONDOMINIUM HOTEL,1977
740723.4624,2319169.368,Maui,Makani Sands,3765 Lower Honoapiilani Road,CONDOMINIUM HOTEL,1975
740723.4624,2319169.368,Maui,Makani Sands,3765 Lower Honoapiilani Road,CONDOMINIUM HOTEL,1975
741893.8252,2309263.723,Maui,Lahaina Shores,475 Front Street,INDIVIDUAL VACATION UNIT,1974
741893.8252,2309263.723,Maui,Lahaina Shores,475 Front Street,CONDOMINIUM HOTEL,1974
740749.8989,2319222.359,Maui,Kaleialoha Resort (Estimate),3785 Lower Honoapiilani Road,INDIVIDUAL VACATION UNIT,1972
743620.1221,2324266.284,Maui,Kapalua Golf Villas (Estimate),500 Office Road,INDIVIDUAL VACATION UNIT,1975
743620.1221,2324266.284,Maui,Kapalua Ridge Villas,500 Office Road,INDIVIDUAL VACATION UNIT,1975
743620.1221,2324266.284,Maui,Kapalua Bay Villas,500 Office Road,INDIVIDUAL VACATION UNIT,1975
454121.3735,2418768.384,Kauai,The Point At Poipu,1613 Pee Road,TIMESHARE,1994
740216.1638,2318117.808,Maui,Kaanapali Beach Club,104 Kaanapali Shores Place,TIMESHARE,1989
620475.1558,2354153.527,Oahu,The Modern Honolulu,1775 Ala Moana Boulevard,TIMESHARE,
740643.1622,2318944.598,Maui,Hale Kai (Estimate),3691 Lower Honoapiilani Road,INDIVIDUAL VACATION UNIT,1967
740797.1156,2319324.302,Maui,Hale Ono Loa (Estimate),3823 Lower Honoapiilani Road,INDIVIDUAL VACATION UNIT,1971
741313.9141,2320906.263,Maui,Hololani,4401 Lower Honoapiilani Road,CONDOMINIUM HOTEL,1973
467067.6595,2440984.115,Kauai,Pono Kai Resort,4-1250 Kuhio Highway,TIMESHARE,1980
466979.805,2439769.15,Kauai,Kauai Kailani I & II (Estimate),4-856 Kuhio Highway,INDIVIDUAL VACATION UNIT,1969
464994.7275,2434026.637,Kauai,Kauai Beach Villas,4330 Kauai Beach Drive,INDIVIDUAL VACATION UNIT,1979
449174.6994,2457295.8,Kauai,Hanalei Bay Resort (Estimate),5380 Honoiki Road,INDIVIDUAL VACATION UNIT,1978
452783.4013,2420390.587,Kauai,Pili Mai at Poipu,2611 Kiahuna Plantation Drive,INDIVIDUAL VACATION UNIT,2018
453932.7844,2418525.721,Kauai,Makahuena at Poipu,1661 Pee Road,INDIVIDUAL VACATION UNIT,1997
601780.6282,2399393.527,Oahu,Kawela Kai II,57-503 Kamehameha Highway,INDIVIDUAL VACATION UNIT,1986
601799.4584,2399405.378,Oahu,Kawela Kai IB,57-495 Kamehameha Highway,INDIVIDUAL VACATION UNIT,1985
601799.4584,2399405.378,Oahu,Kawela Kai IA,57-493 Kamehameha Highway,INDIVIDUAL VACATION UNIT,1985
601780.6282,2399393.527,Oahu,Kawela Kai I,57-501 Kamehameha Highway,INDIVIDUAL VACATION UNIT,1986
591543.6505,2387575.396,Oahu,Hawaii Beach House,66-485 Pikai St,INDIVIDUAL VACATION UNIT,
594901.6587,2391123.867,Oahu,Haleiwa Surf Side,61-541 Pohaku Loa Way,INDIVIDUAL VACATION UNIT,
587029.8432,2386507.595,Oahu,Hale Nani,68-777 Crozier Drive,INDIVIDUAL VACATION UNIT,
622252.7428,2352701.716,Oahu,Waikiki Grand Hotel,134 Kapahulu Avenue,INDIVIDUAL VACATION UNIT,1963
630294.6403,2369876.618,Oahu,Hale Paradiso,684 Kaimalino Street,BED & BREAKFAST,1978
823461.6088,2156185.069,Hawaii,Dolphin Retreat,82-6039 Puuhonua Road,INDIVIDUAL VACATION UNIT,1998
441235.7999,2457453.528,Kauai,Kahelelani,Kuhio Highway,INDIVIDUAL VACATION UNIT,1985
685758.4273,2341551.462,Molokai,Kaluakoi Resort Condo,1131 Kaluakoi Road,INDIVIDUAL VACATION UNIT,1976
450976.1721,2457428.437,Kauai,Kuu Home O Wanini,3948 Anini Beach Road,INDIVIDUAL VACATION UNIT,1991
824201.9396,2157014.773,Hawaii,Lawai’a Sea Lodge,82-6047 Napoopoo Beach Road,INDIVIDUAL VACATION UNIT,
581611.7829,2373621.442,Oahu,Makaha Beach Cabanas,84-965 Farrington Highway,INDIVIDUAL VACATION UNIT,
453369.4365,2457749.29,Kauai,Menehune Hale,3948 Anini Road,INDIVIDUAL VACATION UNIT,1994
621642.7062,2369054.582,Oahu,Mokuleia Sunset,46-535 Haiku Plantations Place,INDIVIDUAL VACATION UNIT,
465620.4418,2454268.027,Kauai,Moloaa Kai,3525 Moloaa Beach Road,INDIVIDUAL VACATION UNIT,1988
823461.6088,2156185.069,Hawaii,The Dolphin Retreat,82-6039 Puuhonua Road,INDIVIDUAL VACATION UNIT,1998
630217.4013,2369983.289,Oahu,Ka Hale Lai,735 Nunu Street,BED & BREAKFAST,1989
462035.9174,2430170.707,Kauai,Timbers Kauai Ocean Club & Residences (Estimate),3770 Alaoli Way,TIMESHARE,2018
426325.7714,2429788.173,Kauai,Hale Alaula Cottage,P. O. Box 1271 2,INDIVIDUAL VACATION UNIT,
426325.7714,2429788.173,Kauai,The Fielding House,P. O. Box 1271 3,INDIVIDUAL VACATION UNIT,
426325.7714,2429788.173,Kauai,Kimsey Beach Cottage,P. O. Box 1271 4,INDIVIDUAL VACATION UNIT,
426325.7714,2429788.173,Kauai,Hale La`akea,P. O. Box 1271 5,INDIVIDUAL VACATION UNIT,
426325.7714,2429788.173,Kauai,Island Zen Cottage,P. O. Box 1271 6,INDIVIDUAL VACATION UNIT,
448920.5709,2455699.316,Kauai,Taj Ma Hale,4501 Pilikoa Street,INDIVIDUAL VACATION UNIT,
448920.5709,2455699.316,Kauai,Hale Lu Ya,4501 Pilikoa Street 2,INDIVIDUAL VACATION UNIT,
815743.1298,2174061.988,Hawaii,Kona Islander Inn (Estimate),75-5776 Kuakini Highway,TIMESHARE,1969
765969.5312,2292934.603,Maui,Kihei Kai Nani,2495 South Kihei Road,TIMESHARE,1973
740510.5726,2318544.599,Maui,Papakea Resort,3543 Lower Honoapiilani Road,TIMESHARE,1976
620395.0337,2354290.522,Oahu,Marina Tower Waikiki (Estimate),1700 Ala Moana Boulevard,CONDOMINIUM HOTEL,1975
622052.5211,2353127.074,Oahu,Kuhio Village Resort Hotel,2450 Prince Edward Street,CONDOMINIUM HOTEL,1967
597282.3278,2394906.223,Oahu,Ke Iki Beach Bungalows (Estimate),59-579 Ke Iki Road,INDIVIDUAL VACATION UNIT,1957
598840.2204,2396588.452,Oahu,Kalani Hawaii,59-222 B Kamehameha Highway,INDIVIDUAL VACATION UNIT,2007
580460.7082,2375358.909,Oahu,Makaha Shores,84-265 Farrington Highway,INDIVIDUAL VACATION UNIT,1967
764890.1465,2296292.55,Maui,Waiohuli Beach Hale (Estimate),49 West Lipoa Street,INDIVIDUAL VACATION UNIT,1979
764498.1989,2298942.635,Maui,Nona Lani Cottages (Estimate),455 South Kihei,INDIVIDUAL VACATION UNIT,1972
763779.649,2300451.396,Maui,Kihei Sands (Estimate),115 North Kihei Road,INDIVIDUAL VACATION UNIT,1975
764806.6098,2296278.499,Maui,Kihei Garden Estates (Estimate),1299 Uluniu Road,INDIVIDUAL VACATION UNIT,1979
765919.5206,2293126.704,Maui,Kamaole Nalu (Estimate),2450 South Kihei Road,INDIVIDUAL VACATION UNIT,1975
765407.9717,2294363.035,Maui,Island Surf,1993 South Kihei Road,INDIVIDUAL VACATION UNIT,1972
740797.3715,2310726.195,Maui,Puunoa Beach Estates,45 Kai Pali Place,INDIVIDUAL VACATION UNIT,1985
740669.6131,2319050.739,Maui,Nohonani (Estimate),3723 Lower Honoapiilani Road,INDIVIDUAL VACATION UNIT,1974
741499.189,2320673.877,Maui,Kahana Manor,4310 Honoapiilani Road,INDIVIDUAL VACATION UNIT,1981
747568.3566,2303518.466,Maui,Camp Olowalu (Estimate),800 Olowalu Village Road,INDIVIDUAL VACATION UNIT,1956
780524.8846,2310978.801,Maui,Lilikoi Lani,2460 Kaupakalua Road,BED & BREAKFAST,
766244.7943,2291795.676,Maui,Keawakapu,2895 South Kihei Road,INDIVIDUAL VACATION UNIT,
716833.4834,2303763.488,Lanai,Dreams Come True,1168 Lanai Avenue,INDIVIDUAL VACATION UNIT,1991
465780.5392,2438659.492,Kauai,Lanikai Resort,390 Papaloa Road,CONDOMINIUM HOTEL,1979
465186.7507,2438194.351,Kauai,Fern Grotto Inn (Estimate),4561 Kuamoo Road,INDIVIDUAL VACATION UNIT,2007
449499.5778,2457660.84,Kauai,Paniolo at Princeville (Estimate),4480 Ka Haku Road,INDIVIDUAL VACATION UNIT,
447974.3887,2455141.499,Kauai,Hanalei Inn (Estimate),5-5468 Kuhio Highway,OTHER,1960
453763.7796,2418628.311,Kauai,Sunset Kahili (Estimate),1763 Pee Road,INDIVIDUAL VACATION UNIT,1968
453815.2345,2418890.328,Kauai,Kauai Cove Cottages (Estimate),2367 Hoohu Road,INDIVIDUAL VACATION UNIT,1997
453605.1726,2418716.714,Kauai,Honu Kai Villas,1871 Pee Road,INDIVIDUAL VACATION UNIT,
453658.3443,2418844.2,Kauai,Hideaway Cove Villas (Estimate),2307 Nalo Road,INDIVIDUAL VACATION UNIT,2000
815376.1681,2175277.063,Hawaii,Two Bedroom Ocean View near Four Seasons,P.O. Box 2970,INDIVIDUAL VACATION UNIT,
817293.8216,2170665.292,Hawaii,Royal Kahili,76-6283 Alii Drive,INDIVIDUAL VACATION UNIT,1975
825931.17,2239135.717,Hawaii,The Puakea Ranch (Estimate),56-2864 Akoni Pule Highway,INDIVIDUAL VACATION UNIT,
909251.163,2184998.307,Hawaii,Hilltop Legacy (Estimate),57 Hina Street,OTHER,2009
924419.9369,2167836.306,Hawaii,Maluhia Hale,15-2071 21st Street,INDIVIDUAL VACATION UNIT,
927937.8924,2150238.455,Hawaii,Aloha Cottage,12-164 Kipuka Street,INDIVIDUAL VACATION UNIT,
927380.4592,2149373.808,Hawaii,Blue Kahena,12-7222 Kii Nani Street,INDIVIDUAL VACATION UNIT,
927919.2281,2150245.458,Hawaii,Escape2Puna,12-165 Kipuka Street,INDIVIDUAL VACATION UNIT,
927699.1262,2149965.484,Hawaii,Gardens by the Sea,12-157 Oliana Street,INDIVIDUAL VACATION UNIT,
931107.67,2168278.605,Hawaii,Hale Alu Lepe,15-127 Alu Lepe Street,INDIVIDUAL VACATION UNIT,
928077.3728,2149851.196,Hawaii,Hale Balleja,12-109 Oliaha Drive,INDIVIDUAL VACATION UNIT,
931375.5774,2168197.745,Hawaii,Hale Ehu Kai,15-2717 Welea Street,INDIVIDUAL VACATION UNIT,
931490.0234,2167914.353,Hawaii,Hale Hou Hoaloha,15-2759 South Coastal Puna Parkway,INDIVIDUAL VACATION UNIT,
931114.4512,2168351.092,Hawaii,Hale Kakahi,15-2678 Welea Street,INDIVIDUAL VACATION UNIT,
923404.9916,2167310.129,Hawaii,Hale Kauka,15-2011 26th Avenue,INDIVIDUAL VACATION UNIT,
927296.1733,2149264.002,Hawaii,Hale Kii Nani,12-7241 Kii Nani Street,INDIVIDUAL VACATION UNIT,
928463.2807,2150623.162,Hawaii,Hale Kukui Ola,12-169 Mapuana Avenue,INDIVIDUAL VACATION UNIT,
927609.3221,2150245.578,Hawaii,Hale O Kamakani,12-214 Oliana Drive,INDIVIDUAL VACATION UNIT,
927998.7317,2150184.491,Hawaii,Hale Ohai,2-183 Kipuka Street,INDIVIDUAL VACATION UNIT,
929297.3384,2166395.935,Hawaii,Hale Pueo,15-2675 Lalakea Street,INDIVIDUAL VACATION UNIT,
925039.4934,2173628.555,Hawaii,Kahikole,15-871 Paradise Ala Kai Drive,INDIVIDUAL VACATION UNIT,
902846.6234,2154620.101,Hawaii,Kahu Io,11-2896 Kaleponi Drive,INDIVIDUAL VACATION UNIT,
924562.059,2174088.538,Hawaii,Kaloli Point Hale,15-1048 Kiawe Road,INDIVIDUAL VACATION UNIT,
927937.8924,2150238.455,Hawaii,Kipuka House,12-164 Kipuka Street,INDIVIDUAL VACATION UNIT,
925397.1455,2172437.249,Hawaii,Mele Kai,15-1787 1st Avenue,INDIVIDUAL VACATION UNIT,
925311.4424,2172804.404,Hawaii,Mele Kohola,15-991 Paradise Ala Kai Drive,INDIVIDUAL VACATION UNIT,
908880.1323,2195270.028,Hawaii,Onomea Bay Cliffside Cottage,27-680 Kahalii Place,INDIVIDUAL VACATION UNIT,
925235.4948,2150290.041,Hawaii,Paradise Found,12-4401 Hoonone Street,INDIVIDUAL VACATION UNIT,
897186.2698,2152771.493,Hawaii,Pele Noe,11-3815 6th Street,INDIVIDUAL VACATION UNIT,
928571.1287,2150376.966,Hawaii,Piha Hauoli Hale,12-135 Mapuana Avenue,INDIVIDUAL VACATION UNIT,
927595.1266,2150075.262,Hawaii,The Quiet Place,12-172 Oliana Drive,INDIVIDUAL VACATION UNIT,
909020.1022,2185427.014,Hawaii,Wailele Nalo,266 Kaiulani,INDIVIDUAL VACATION UNIT,
927396.1815,2149390.046,Hawaii,Zen Lite,12-7220 Kii Nani,INDIVIDUAL VACATION UNIT,
910048.3801,2186500.49,Hawaii,Bayshore Towers,84 Pukihae Street,INDIVIDUAL VACATION UNIT,
766120.1986,2291646.319,Maui,Kihei Surfside,2936 South Kihei Road,INDIVIDUAL VACATION UNIT,1976
831479.8042,2241005.222,Hawaii,Kokolulu Farm and Cancer Retreats (Estimate),55-3476 Akoni Pule Highway,INDIVIDUAL VACATION UNIT,
832093.7827,2211830.195,Hawaii,Whales Tail (Estimate),2 Puako Beach Drive,INDIVIDUAL VACATION UNIT,
832031.1571,2211791.043,Hawaii,Treehouse (Estimate),152 Puako Beach Drive,INDIVIDUAL VACATION UNIT,
832065.4019,2211803.511,Hawaii,Hula Moon (Estimate),128 Puako Beach Drive,INDIVIDUAL VACATION UNIT,
621231.0639,2353433.073,Oahu,Imperial Hawaii Resort,205 Lewers Street,TIMESHARE,1967
462472.2379,2427480.065,Kauai,Kauai Inn,2430 Hulemalu Road,HOTEL,1890
912678.2799,2186166.688,Hawaii,Hilo Seaside Hotel,126 Banyan Drive,HOTEL,1960